Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
Secisbp2l,0,0,0,-14.71480702,-9.70805567
Sectm1a,0,30.461900563,76.761952454,55.468607234,0
Sectm1b,0,35.344891212,70.628616015,59.427301761,0
Seh1l,0,16.401264139,14.017898007,1.962754528,-0.06432638
Sel1l,0,-6.665764321,0,0,0
Sele,0,26.686308035,52.547392108,26.637817737,0
Selenbp1,0,0,0,-15.26626177,-23.56349588
Selenbp2,0,0,0,-14.22388788,-23.82081423
Selenoh,-10.87136136,-12.03649941,-17.6563271,0,24.790507474
Selenoi,0,0,1.6643060289,5.4448320948,0
Selenop,0,0,-13.70620704,-16.65104299,-26.77891446
Selenos,0,-8.326300511,0,0,0
Selenot,0,11.030886702,18.260061669,-2.210570348,0
Selenow,0,0,21.495405512,0,0
Sell,11.417871252,30.025597953,47.947884126,0,0
Selp,0,41.386565274,64.041385893,52.068409977,0
Selplg,14.588658193,18.572397165,23.199517238,14.548726342,43.347211273
Sema3a,8.95518111,0,-8.829449365,2.2867677829,0
Sema3b,0,0,-15.38047908,0,0
Sema3c,14.252079378,0,-18.392962,-28.17484397,-22.71998209
Sema3e,0,-16.19437031,-26.33829586,-23.33423089,-22.4553526
Sema3f,13.103343448,0,0,0,0
Sema3g,0,-7.329133685,-18.63671884,0,-23.40065028
Sema4a,12.478786063,0,0,0,16.057655505
Sema4c,16.331543397,27.021940381,30.856438101,0,0
Sema4d,0,12.252777389,31.419873174,25.8974418,42.115407389
Sema4f,0,-27.51592442,-37.22802235,-20.44852505,0
Sema4g,0,0,-10.15906809,0,0
Sema5a,0,-10.54645726,0,8.8303811458,2.623646092
Sema6a,0,-5.768289046,-25.1532688,-29.15422452,-39.00201099
Sema6b,0,0,16.001535228,0,0
Sema6d,-3.11536154,-16.58140397,-10.36624693,-12.61360252,-16.50825462
Sema7a,0,0,29.651432145,41.726210125,0
Senp1,0,0,0,8.0449273095,11.831344913
Senp2,-9.56524068,5.2957579381,0,0,-10.46189864
Senp5,0,9.7387730667,14.625976919,0,0
Senp6,19.455236875,0,0,0,0
Senp7,0,11.899203793,0,-7.497013373,0
Sephs1,0,-4.62796347,-12.21780588,-11.49764222,0
Sepsecs,0,13.469609375,-4.23308154,0,-10.99771838
Sept2,0,-10.59591718,0,0,0
Sept3,0,-10.1575954,-25.59128881,-47.62593641,0
Sept4,0,-9.998765895,-18.30919325,-19.04437244,0
Sept5,0,0,0,9.0222704729,0
Sept6,0,0,-8.035652387,-0.395664845,0
Sept7,0,8.178627238,0,0,0
Sept8,10.610034547,-12.11525257,-26.22664587,-35.32585855,0
Sept11,0,0,-12.71039995,-17.91636653,0
Serbp1,0,0,0,0,0.5233139449
Serf1,0,-14.22867532,-30.28200088,0,0
Serf2,0,0,-9.627769153,0,0
Serhl,1.24124574,0,0,0,0
Serinc2,-11.35904112,0,0,0,0
Serinc3,10.176625512,4.7646835029,9.1313364457,0,0
Serinc5,0,-22.00128609,-27.30980877,0,0
Serp1,0,0,0,16.630021674,0
Serp2,0,0,0,0,14.086129952
Serpina1e,3.3470753683,0,0,0,0
Serpina3c,0,13.044724528,47.640846916,25.207663943,0
Serpina3f,15.829597548,42.440212951,78.547395515,75.949444608,59.791044933
Serpina3g,16.093419078,48.065421534,73.380020258,67.704977744,60.031694155
Serpina3i,0,25.467228509,32.598719497,27.298747927,17.655940043
Serpina3j,10.083531978,0,51.331475586,58.098541138,0
Serpina3m,0,20.517619961,66.332887056,52.438351477,0
Serpina3n,16.366183537,29.564802825,73.122407455,70.940006305,0
Serpinb1a,0,0,-11.76758717,0,0
Serpinb1c,-12.23169771,0,-12.09729691,0,0
Serpinb2,0,44.212544117,26.232323782,25.402633492,0
Serpinb5,0,0,16.752679719,0,0
Serpinb6b,0,0,14.746251798,0,0
Serpinb8,0,0,15.165785045,30.946962902,20.869805216
Serpinb9,0,21.306691574,46.688312264,16.04171926,0
Serpinc1,0,-22.48144145,0,0,0
Serpine1,0,45.474912708,65.599269422,38.05268678,0
Serpine2,11.883541295,0,-17.25915068,0,0
Serpinf1,0,0,-14.67621955,-17.42585564,-12.6642344
Serping1,0,0,18.175187865,18.122923172,0
Serpinh1,0,0,0,10.125335918,11.355768794
Sertad1,-26.74590788,11.565674318,22.857064385,0,0
Sertad2,0,2.5827032307,0,0,-12.68640592
Sesn1,0,0,-22.73713771,-15.86291903,-11.81135701
Sesn2,-12.12597432,0,0,0,0
Sesn3,0,-8.277302838,-16.90332394,0,10.344629989
Sestd1,0,-3.037132444,-18.78696883,-11.9040317,-9.003905614
Set,0,0,0,15.062159342,18.571153401
Setbp1,0.2816144833,7.8312349211,-8.733612363,0,0
Setd3,-13.31799101,0,0,0,0
Setd5,7.6095161567,10.772859103,0,-8.629565259,0
Setd7,-21.7654665,-21.943882,-27.55238934,-24.98768512,-7.650758912
Setdb2,0,12.314838578,19.771470616,0,0
Setx,0,-15.534126,-14.10807318,0,0
Sf3a1,0,0,0,8.1281901684,11.361420331
Sf3b2,10.610034547,0,0,0,0
Sf3b3,-11.67689563,0,0,0,0
Sf3b6,0,2.3977607827,0,0,0
Sfi1,21.66821384,5.1269090956,0,0,0
Sfmbt1,0,6.55487899,0,12.956383602,0
Sfn,0,19.466121752,29.300830891,44.509778989,24.479189191
Sfpq,0,0,0,-7.399362076,0
Sfrp1,0,16.040105891,49.932127378,50.313554648,46.955944257
Sfrp2,0,-26.53922082,-55.36344616,-27.99930205,0
Sfswap,0,-7.174145218,0,0,0
Sft2d2,0,-19.18910057,-11.7267212,-0.576340879,-6.22554756
Sft2d3,0,-4.961602466,-7.693031615,-14.3197799,-14.37759086
Sftpa1,0,-39.74403705,-39.22864144,-52.44335679,-41.01724233
Sftpb,-0.078538545,-30.32451345,-30.74675303,-32.89659799,-31.44832942
Sftpd,0,-18.73689397,0,0,0
Sfxn1,0,0,0,0,9.8726721316
Sfxn4,0,-13.73623956,-15.60661421,-10.70139527,-13.19988807
Sfxn5,0,0,0,9.2687480036,0
Sgcb,-8.09619576,4.1349144227,23.105178787,16.629827446,0
Sgce,-18.96755712,-4.140857227,-20.49845586,0,-11.37215218
Sgcg,-25.15612157,0,0,0,-15.71146475
Sgf29,0,-23.31364257,0,-20.51583681,0
Sgip1,-12.23169771,0.1649782567,-13.020761,-16.96702314,-24.02556951
Sgk3,0,12.318623291,11.054229936,0,0
Sgms1,28.076842277,2.939961664,0,0,0
Sgms2,0,13.633175425,13.395311797,13.124843124,0
Sgo1,0,0,0,57.634726592,88.5917842
Sgo2a,0,-12.49280664,0,56.285820288,81.673439867
Sgpl1,0,8.3488153147,13.966851311,8.0898881174,9.3578087193
Sgpp2,0,-14.5632144,-23.87310603,-24.339708,-20.51775672
Sgsh,0,0,-28.61745396,-9.449620848,0
Sgsm1,0,-8.965133111,0,-13.27021601,-14.09896467
Sgtb,0,0,0,0,-9.261133048
Sh2d1a,0,0,0,0,82.462404257
Sh2d1b1,0,0,0,13.312011248,0
Sh2d4a,0,0.7171657867,0,0,0
Sh2d5,0,15.350879671,25.467264005,29.525251692,0
Sh3bgr,0,0,-13.62993361,0,0
Sh3bgrl,0,2.6652253937,-11.795494,0,0
Sh3bgrl2,-13.9558771,-9.252010219,0,0,0
Sh3bp1,-9.135323372,0,0,0,20.091345565
Sh3bp2,0,23.475490039,40.229126713,29.316945954,21.813520255
Sh3bp5,10.03774191,0,0,0,0
Sh3bp5l,-8.09619576,0,0,0,0
Sh3d19,0,-8.826813911,-15.05175677,-12.67655934,0
Sh3gl1,8.5725062583,0,0,0,11.844565711
Sh3gl2,0,0,-16.24761748,-16.97296071,-16.30362565
Sh3glb1,10.176625512,0,0,0,0
Sh3kbp1,0,0,0,0,29.628688345
Sh3pxd2a,-15.60549313,-1.813869674,-26.46080991,0,-11.11683838
Sh3pxd2b,0,13.568379436,26.624368982,35.479889747,25.438737649
Sh3rf1,0,-11.78191633,-12.80630322,-18.59068142,-15.7757134
Sh3rf2,0,-3.758076057,-11.14405386,0,0
Sh3rf3,-7.609516157,0,-19.51070316,0,0
Sh3tc2,12.23169771,0,-18.41864166,0,-11.03668619
Shb,0,0,11.452440138,0,0
Shc2,-12.23169771,0,0,0,0
Shc3,0,21.085471165,0,0,0
Shcbp1,0,0,0,67.66298764,94.541969807
She,0,0,-7.784530472,0,-11.79915481
Shh,0,-0.923663339,-16.91755644,-12.62444125,-9.737529182
Shisa2,0,-21.5398612,-48.49397681,-39.66507003,-23.9272573
Shisa3,0,0,0,15.806244177,0
Shisa4,0,0,0,0,16.376674174
Shisa5,0,20.452187229,31.347114474,16.101049388,0
Shisa7,16.00993897,0,0,0,0
Shkbp1,0,0,0,0,8.0006991175
Shmt1,0,0,0,0,10.985654657
Shmt2,0,0,0,0,16.222553409
Shpk,0,-12.27646079,0,0,0
Shprh,0,-24.70509686,-16.18078906,-13.78485077,0
Shroom1,0,0,-9.148414883,-12.47660304,0
Shroom3,0,10.756842459,13.665540629,0,0
Shtn1,0,-3.676242393,0,0,0
Siae,0,-13.80542493,-13.05427498,0,0
Siah1b,0,0,0,0,0.4375446189
Siah2,-13.59944732,0,0,0,0
Sidt1,0,0,0,0,37.146366732
Sigirr,0,0,-8.502952948,0,0
Siglec1,0,16.626747567,68.727099599,70.324324828,40.179654511
Siglecf,-29.16952581,-16.50076748,-34.53620768,0,-23.10506952
Siglecg,0,0,0,-18.25491961,0
Sik1,28.144667163,10.770701353,0,-19.46579857,-31.48655564
Sik2,-11.67689563,0,0,0,0
Sik3,0,27.142988817,16.695083354,16.031908891,13.277949988
Sike1,0,1.0232055635,-8.606554614,-15.14072842,-8.042604044
Sil1,0,-8.248973518,0,0,0
Sin3b,0,0,0,-2.931697827,0
Sipa1,10.610034547,0,-5.182245083,0,0
Sipa1l1,0,-3.628826689,-12.29036678,-29.34827116,-25.31832252
Sipa1l3,6.1452061683,0.6908695733,0,-10.80783068,-11.82729589
Sirpa,0,0,12.962093767,15.311207656,16.870780785
Sirpb1a,0,26.020302751,57.099005298,59.662632525,28.77498575
Sirpb1b,0,24.341516954,53.788833895,60.275998632,29.429370619
Sirt1,0,7.4884379982,0,-15.84250254,-10.63459044
Sirt2,-7.098904782,0,0,0,0
Sirt3,0,0,-8.212450508,0,0
Sirt4,0,-7.667042332,0,0,0
Sirt5,0,-9.087634078,-17.89222724,-11.05203393,-9.651845734
Sit1,0,0,0,0,58.094458163
Siva1,-10.90208186,-13.54762108,0,0,0
Six1,-37.0857883,0,0,-11.20926814,-16.24365527
Six4,0,0.7463484947,-17.60494329,-30.48404364,-26.89321452
Six5,0,0,-18.64770863,0,0
Ska1,0,-10.65960744,0,64.562066423,94.961655942
Ska2,0,0,0,11.025507963,17.009841435
Ska3,0,0,0,39.326716925,79.939768452
Skap1,0,0,0,0,59.489161268
Skap2,0,0,-6.659718134,2.5345369626,-4.579137196
Ski,0,-18.44418227,-9.480673978,-8.799535128,0
Skida1,0,-12.9676245,-15.49209735,0,0
Skil,-13.19296024,13.998460548,24.717479063,0,0
Skor1,0,29.673203541,40.024257557,0,0
Skp1a,0,-2.082287479,0,0,0
Skp2,0,0,0,12.826018871,27.192538004
Sla,0,15.458971739,18.633766844,22.515130245,30.150223941
Sla2,0,0,0,0,64.261227378
Slain1,0,25.40788793,0,0,16.548462267
Slain2,0,0,-9.582068756,-7.859013832,-9.328343671
Slamf1,0,0,0,0,29.259580171
Slamf6,0,0,10.150805322,-4.702361277,50.549197159
Slamf7,0,27.621328316,68.759632568,41.824970083,50.597860296
Slamf8,0,27.842680989,62.366920483,29.896761078,55.364593389
Slamf9,-15.10209013,-1.091602367,49.296455386,46.601283604,47.363426049
Slbp,0,0,0,9.7833857442,29.102393227
Slc1a1,-11.8835413,0,0,-12.06118031,-12.45501379
Slc1a2,0,15.75709365,-5.616240866,-17.51453458,0
Slc1a3,-8.577270918,0,-13.94271926,0,0
Slc1a4,10.610034547,0,0,0,0
Slc1a5,0,1.823533696,0,0,-10.27873677
Slc2a1,0,12.682306901,19.154600716,0,0
Slc2a3,9.5181530217,0,0,0,0
Slc2a4,-15.26615006,0,-18.3235798,-14.80131254,-21.1854406
Slc2a6,0,29.129575761,68.460939583,25.639610925,0
Slc2a8,-7.098904782,-11.27820985,0,0,0
Slc2a10,-7.609516157,0,0,0,0
Slc2a12,0,0,0,0,-17.18393179
Slc2a13,0,-5.336015397,-14.79280613,0,0
Slc3a1,0,-5.344917884,0,-11.41580962,0
Slc3a2,8.5772709183,0,21.292344696,0,0
Slc4a1,0,-11.53828675,0,-51.56929844,0
Slc4a3,0,-10.5674125,0,0,0
Slc4a4,-16.05992278,-1.012004607,-9.849236074,0,-14.39085334
Slc4a5,0,-25.20026778,-43.61378273,-53.05872257,-32.29055588
Slc4a7,-12.85254532,-2.252070021,0,0,14.160057149
Slc4a8,0,0,0,-6.404778586,-1.968177135
Slc5a3,0,-21.76939654,-16.14270669,0,0
Slc5a4b,0,2.0210904659,0,0,0
Slc5a6,0,-17.61017813,-12.20671897,0,-9.565342157
Slc5a9,-14.71358535,0,18.024080795,0,0
Slc5a12,0,0,-28.69960772,-39.63391678,-47.94683654
Slc6a2,14.588658193,0,0,0,-21.61237528
Slc6a4,0,0,0,-23.51391607,-39.46524596
Slc6a6,0,-6.063890406,0,0,0
Slc6a8,0,0,0,0,-7.426197495
Slc6a9,0,-5.638991222,0,-18.02239215,-22.24216361
Slc6a12,0,0,31.529365728,0,0
Slc6a14,17.301032438,15.702105425,22.277469099,0,0
Slc6a15,0,0.417284754,-20.1828037,-26.92237277,-20.20527126
Slc6a17,0,16.915224126,0,0,0
Slc7a1,18.968557272,12.022316923,24.572744572,13.843567959,0
Slc7a2,0,0,10.673347485,0,0
Slc7a4,0,-20.48823703,-14.40852565,-15.13358364,-13.66921341
Slc7a5,0,12.997335904,36.867548827,28.479790943,29.189174942
Slc7a6,0,0,14.080232574,12.390500542,11.733735365
Slc7a8,0,21.128560223,62.698295718,52.744859895,44.221251785
Slc7a10,0,-15.8816679,-52.28572941,-37.83067083,-37.60436001
Slc7a11,7.6095161567,0,28.407776815,17.228771661,0
Slc8a1,-29.11479184,2.4481305747,-1.416077065,0,0
Slc9a1,0,0,10.169813036,0,0
Slc9a2,0,0,0,-11.57381742,-23.95930214
Slc9a3r1,8.5725062583,0,12.336422807,0,0
Slc9a3r2,3.3470753683,-1.36462231,-16.91387551,0,0
Slc9a6,0,-8.461359242,-21.04319408,-10.11578144,-10.49293431
Slc9a7,0,0,0,0,6.6391624501
Slc9a8,0,-5.058419232,0,0,0
Slc9a9,0,0,0,0,20.094763911
Slc10a6,0,22.548448269,24.841607503,0,0
Slc11a1,0,0,38.359360174,45.190696315,36.105768495
Slc11a2,8.09619576,-0.987899865,0,0,8.3907115526
Slc12a2,0,5.8046469747,0,-12.3837878,-11.32219383
Slc12a4,0,0,9.9795009514,0,0
Slc12a5,-25.84314003,0,0,-19.22392443,-23.26358544
Slc12a6,0,-3.286650997,-17.71936582,0,0
Slc12a8,0,0,11.725544637,0,0
Slc12a9,0,0,15.621854509,0,0
Slc13a3,0,19.224122543,0,0,0
Slc13a4,10.610034547,0,-28.15954746,-18.60974456,0
Slc14a1,0,16.88053097,0,0,14.282809135
Slc15a2,0,-12.72281049,0,-18.94425657,-21.20856612
Slc15a3,0,27.516439199,65.400220408,49.745247741,30.978933726
Slc15a4,-4.145757102,0,0,0,0
Slc16a1,0,0.5814294207,0,14.456065652,0
Slc16a2,0,-8.98797346,-21.18514283,-10.88910811,-7.623460594
Slc16a3,0,0,0,10.220170149,0
Slc16a4,0,-0.671603015,0,0,0
Slc16a6,0,0,20.034731053,25.160615133,41.904953104
Slc16a7,0,-19.87999882,-27.80308867,-22.80150998,-28.88647954
Slc16a9,0,0,-11.2790071,-20.83987339,-28.31998276
Slc16a10,0,0,22.011191954,18.754308119,16.539990778
Slc16a11,0,-19.8093888,-18.99900193,-31.97731916,-30.90666774
Slc17a5,0,-6.155279771,-16.03190628,0,0
Slc17a6,0,44.638591473,24.980258885,0,0
Slc17a9,0,0,0,0,12.53553719
Slc18b1,0,0,-19.316544,0,-7.234576854
Slc19a2,0,-3.638504424,0,0,0
Slc19a3,0,0,0,0,-13.14523655
Slc20a1,0,0,0,0,9.1527079127
Slc22a5,0,4.134164436,-6.012462226,-12.05192802,-15.30569214
Slc22a12,-15.97678892,0,0,0,0
Slc22a14,0,-11.27572226,0,0,0
Slc22a16,0,0,0,10.09038524,13.39170428
Slc22a17,10.03774191,-14.98193534,-13.59606926,0,-10.03801167
Slc22a18,12.23169771,-9.663802971,-6.881340169,0,-7.885143535
Slc22a21,0,0,0,0,-8.350165165
Slc22a22,0,0,0,-14.5897798,0
Slc22a23,0,-8.394453049,-18.91300252,-19.13649245,-18.92436823
Slc23a1,0,-12.63032226,-18.98798347,-18.76565978,-20.38303577
Slc23a2,0,0,0,0,-20.56135471
Slc23a3,0,0,14.125116382,32.896425952,0
Slc24a3,0,0,-16.49719275,-10.10373689,0
Slc24a4,0,-8.740246227,-11.31796883,-9.545521807,-12.14430646
Slc25a3,0,0,0,0,-12.5515999
Slc25a10,0,-19.59560502,-12.93974593,0,0
Slc25a12,0,4.1665264453,10.268839704,0,0
Slc25a13,0,0,0,0,10.022548496
Slc25a14,0,-13.77515306,0,0,0
Slc25a16,0,10.81786637,-2.436040859,0,-8.750217213
Slc25a17,0,-8.11944519,-12.57320455,0,0
Slc25a20,0,0,8.8186502842,10.285776444,0
Slc25a22,0,34.356068903,55.643324383,15.179616103,0
Slc25a23,0,0,-9.471211507,-12.79517438,0
Slc25a24,0,0,0,8.7988583211,0
Slc25a25,0,37.036048712,36.218263631,17.055909537,0
Slc25a27,0,-11.85303572,-19.98667446,-15.54684509,-21.42330049
Slc25a28,0,9.972448294,13.22712828,0,0
Slc25a29,12.863258418,0,0,-18.16541332,-13.78158279
Slc25a30,7.0989047817,0,0,0,0
Slc25a33,0,0,0,-8.608194509,0
Slc25a35,0,-14.45220238,-13.86518909,0,0
Slc25a36,0,-13.29264007,-23.80944402,-17.72371195,-14.78541814
Slc25a37,0,-4.073021277,12.562310236,-16.44406153,0
Slc25a39,0,0.7856419367,0,0,0
Slc25a40,0,-19.01700241,0,0,12.835128903
Slc25a43,0,0,20.814234361,22.565009734,12.844035797
Slc25a51,0,0,-9.765028198,-17.93260079,-9.1024935
Slc26a2,0,0,14.329439285,9.6561957789,0
Slc26a4,0,0,26.123125234,45.266256975,49.966278845
Slc26a9,12.570078187,-22.32955969,0,-19.09496361,-15.68867685
Slc26a10,0,0,-20.81250138,-28.2540551,0
Slc26a11,0,-8.514580599,-16.62004709,-7.831697999,0
Slc27a1,-9.135323372,0,0,0,0
Slc27a3,13.539788022,0,0,0,0
Slc27a6,0,0,0,0,23.539078255
Slc28a2,0,25.21504019,65.664876458,25.521294622,27.656363903
Slc28a3,-11.05817929,0,0,0,0
Slc29a1,0,-0.232296185,-17.79120154,0,0
Slc29a3,0,0.134682738,20.230069649,28.019662459,30.615381823
Slc30a1,0,0,17.041447845,3.9328317035,-11.45872569
Slc30a5,-9.518153022,9.2587390701,0,0,0
Slc30a7,0,16.709669255,4.2026609726,0.3108070532,5.5117508995
Slc30a9,0,-5.43785243,-17.17745299,-32.36776695,-16.63216411
Slc31a1,0,6.1229437741,0,-14.06477838,-13.70821576
Slc31a2,14.855221017,17.142215869,42.612646584,10.650103551,0
Slc33a1,0,7.6174032649,0,0,0
Slc34a2,0,-9.435022784,-26.55940801,-42.47723697,-26.11265876
Slc35a2,-7.098904782,0,0,0,0
Slc35a4,15.481684313,0,0,0,0
Slc35a5,0,5.8781990621,0,0,-9.018264933
Slc35b1,-11.67689563,0,8.8170282599,0,0
Slc35b4,0,0,0,0,9.1601676295
Slc35c1,0,0,0,0,9.059747508
Slc35d2,0,0,0,13.62801071,11.1649101
Slc35e1,11.058179293,0,0,0,0
Slc35e3,-8.572506258,-7.805237832,-14.89970567,0,0
Slc35f1,0,-7.300896097,0,0,0
Slc35f2,0,0,0,0,33.649543276
Slc35f3,0,-12.87357036,-30.21896813,-27.33316638,-17.85874801
Slc35f6,0,0,13.709684685,13.871309711,9.4257773731
Slc35g1,0,-5.808785462,0,0,10.183065286
Slc36a1,0,1.5538522903,0,8.9039332732,8.4181163933
Slc36a2,0,0,-15.54422676,0,0
Slc36a4,7.0989047817,0,0,0,0
Slc37a2,0,0,40.741852432,62.528112745,60.454161573
Slc38a1,28.860904993,5.6398279967,-6.356825154,-0.393151512,15.579855022
Slc38a2,-9.998720163,-1.12904793,7.0326220959,0,0
Slc38a4,-14.23892923,0,0,-39.23570053,-40.82481148
Slc38a5,14.082999567,-9.423605321,-49.43307208,0,-18.94794952
Slc38a9,0,-2.041610862,-11.04750928,-14.14215523,0
Slc39a1,0,0,14.340693994,14.829667981,0
Slc39a4,0,-8.454538412,-10.87129795,0,0
Slc39a8,0,0,5.790697931,0,-9.211872137
Slc39a9,-24.80400456,0,0,0,0
Slc39a10,10.610034547,0,0,0,0
Slc39a11,-29.42207744,0,0,13.718840246,0
Slc39a13,15.434099482,0,0,0,0
Slc39a14,0,25.298248947,61.133884406,57.755652919,26.164852863
Slc41a2,0,13.121730667,9.1015419663,12.097385708,0
Slc44a1,0,8.4207704287,0,6.8574381105,0
Slc44a3,0,-8.515814429,-15.93501745,-17.53138547,-11.71936464
Slc44a4,0,0,0,0,-10.51908226
Slc45a4,0,1.4891893053,-18.50108245,-12.40878067,-13.03025328
Slc46a1,0,0,-12.20683728,0,0
Slc47a1,-8.09619576,0,0,0,-25.2058535
Slc48a1,0,-7.153496074,-19.12437177,-11.23290737,-11.68776721
Slc50a1,0,0,0,0,-3.087888008
Slc52a3,0,0,0,0,-10.16219034
Slco1a5,-15.43409948,0,15.485256296,0,0
Slco2a1,0,0,0,0,-13.25752032
Slco2b1,-14.85522102,-19.49203952,-14.30193293,-14.64194161,-20.66060706
Slco3a1,0,17.446109073,26.193620541,0,0
Slco4a1,0,0,40.195075925,28.356430371,17.070198275
Slco4c1,0,-9.433156839,-24.69860006,-23.38512853,0
Slf1,0,14.47256672,0,0,0
Slfn1,14.425018753,38.030029295,79.405444845,65.997790923,47.157436059
Slfn2,28.614404917,51.188278695,81.370389685,52.496034033,42.370954716
Slfn3,0,42.331784737,76.664633665,73.630977739,33.132999463
Slfn4,16.059922783,56.221738907,92.385806917,87.335599802,47.524743663
Slfn5,0,45.536773857,56.190914048,19.011182452,0
Slfn5os,0,0,12.602766935,0,0
Slfn8,0,41.821245001,79.307602948,65.071694814,45.068119388
Slfn9,0,50.681188088,79.641061236,70.602848208,49.872036601
Slfn10-ps,0,43.199780503,83.224361174,64.118948533,49.78296148
Slirp,0,0,0,10.617474434,4.818999205
Slit2,15.22125618,2.29941019,-32.84888303,0,0
Slit3,0,-4.158335995,-26.46660029,-14.72067345,-17.83765609
Slitrk6,3.8422713217,0,0,0,0
Slk,0,3.0760481767,11.049445086,12.24033784,0
Slmap,12.993222735,0,0,0,0
Sln,0,0,0,0,-37.03022976
Slpi,15.0578825,0,25.132604502,23.12538907,0
Slu7,2.5138387867,0,0,-7.132309031,0
Slurp1,0,0,-16.68409411,0,0
Slx4ip,0,0,0,15.338636445,13.023753497
Smad1,0,8.6042576167,11.150671891,0,0
Smad3,0,-1.548836647,0,0,0
Smad4,0,10.872083189,0,0,0
Smad5,0,-4.595736009,-11.40767955,3.1671100393,-1.313876494
Smad6,0,0,0,0,-38.61234459
Smad7,0,0,0,0,-11.69911466
Smagp,-8.95518111,0,0,0,0
Smap2,11.186282932,0,12.063481196,8.7465372047,22.859250645
Smarca1,0,0,-7.647856234,0,0
Smarca2,0,-22.06804988,-40.92249968,-21.26778533,-19.24090133
Smarca4,13.893056807,0,0,0,0
Smarca5,0,10.116091151,0,-5.061250827,2.5453815963
Smarca5-ps,-15.161439,0,0,0,0
Smarcad1,0,-15.76485922,0,0,0
Smarcal1,-8.95518111,0,-8.315093313,-18.951127,-17.23302472
Smarcc1,0,0,0,0,13.042074046
Smarcc2,0,-1.928888006,0,0,0
Smarcd2,0,-3.856552704,0,0,0
Smarce1,0,-11.47559109,-4.503503801,0.5941587574,5.4167270125
Smc1a,12.993222735,0,0,0,0
Smc1b,0,7.295356644,35.180446185,18.591246132,0
Smc2,8.95518111,8.4011983007,0,44.672148539,68.658944097
Smc3,13.092226883,0,0,0,0
Smc4,-8.95518111,0,-15.42592178,0,33.978579076
Smc5,0,0,0,0,11.886905816
Smc6,0,-18.56244929,0,8.1966619849,22.918716181
Smchd1,0,12.762852715,16.905457337,0,10.872384404
Smcr8,0,-3.564064411,10.738112847,0,0
Smg1,9.56524068,20.423898697,11.40357253,0,0
Smg5,0,-5.776468059,0,0,0
Smg6,-14.45203658,-5.105157087,-4.544902676,12.967653805,5.2560073246
Smg7,0,20.291931869,29.118261642,12.103369007,11.501907632
Smg8,0,-7.763705445,0,0,0
Smim1,0,-15.67795906,-13.23205685,0,-12.22983478
Smim5,0,0,0,0,-15.48914113
Smim8,8.5725062583,0,0,0,0
Smim10l1,0,0,-10.44699214,-13.90807809,-16.17780808
Smim10l2a,-10.49472116,0,0,0,0
Smim11,0,0,-14.14076501,0,0
Smim13,0,0,-12.54958797,0,0
Smim14,0,-15.94600592,-11.60605784,0,0
Smim19,-11.8835413,0,0,0,0
Smim23,0,0,0,0,-20.6580866
Smim24,0,0,0,0,18.978662571
Smim27,-10.03774191,-8.287687257,-14.93664439,-12.69916934,0
Smkr-ps,0,0,0,-15.66357145,0
Smn1,0,0,0,8.2906817479,0
Smndc1,0,11.821508087,0,0,0
Smo,0,-14.86636907,-23.97585758,0,0
Smoc2,0,0,0,-5.760160184,-11.34921675
Smox,13.599447318,24.304655626,34.201279442,0,0
Smpd3,0,9.1601546633,44.072795447,37.545360061,0
Smpd4,7.6095161567,3.2386771361,0,0,0
Smpdl3a,0,0,-9.124760709,0,0
Smpdl3b,0,24.313888357,38.880099908,13.009831659,0
Sms,0,-13.50386231,-12.71280978,-15.05021667,0
Smtn,0,-8.869811961,0,0,0
Smtnl2,0,-35.30938214,0,0,0
Smu1,0,-37.69035047,0,0,0
Smurf1,0,-11.41460255,0,0,0
Smurf2,0,-0.236105776,-14.18184086,-20.68237343,-18.62074785
Smyd2,9.56524068,0,0,0,0
Smyd3,0,-5.875894414,-16.33224964,-12.16801539,0
Snai1,0,0,0,21.238905689,0
Snai2,0,-13.71978208,-42.77082769,-12.41276384,0
Snap29,0,0,10.835224281,10.059170313,13.948924809
Snap47,0,-5.837481934,-8.484731408,0,0
Snapc3,0,0,0,-2.78946619,0
Snapc5,0,-13.27157108,0,0,0
Snapin,0,2.6008105953,0,0,0
Snca,0,0,0,-74.62857949,0
Sncaip,0,0,-11.47480856,-19.29856257,-12.00613491
Sned1,0,-24.98845133,-29.10694101,-18.1349316,-18.02439872
Snf8,0,0,0,0,5.5182809416
Snhg1,8.95518111,0,0,0,0
Snhg5,0,13.982974691,0,0,10.587801741
Snhg11,11.05555305,-33.7000546,-38.20008659,-62.46723526,-67.35107095
Snhg14,0,-11.66483581,-17.36459846,-10.33073651,-12.93878678
Snhg18,0,-12.07146202,-11.02258574,0,0
Snhg20,0,-13.21952288,-12.569353,-15.94509254,0
Snrk,0,0,-9.549257168,-15.72666486,-19.23053079
Snrnp25,0,0,0,0,15.921646803
Snrnp35,0,0,9.0041133639,17.468702017,0
Snrnp40,0,0,0,0,11.336902179
Snrnp70,0,0,0,-10.49403709,0
Snrpa,11.417871252,8.7552862539,14.998776919,22.694309285,27.426927462
Snrpa1,0,0,0,20.662621377,15.878047618
Snrpc,0,0,0,0,10.077011691
Snrpd1,0,0,8.9939247711,21.836145327,23.490284024
Snrpd3,0,0,0,0,-6.765165408
Snrpe,0,0,0,0,19.447197021
